country,iso3,dev_level,region,year,asset,return_pct,shock_event
Mexico,MEX,emerging,LatAm,2002,bonds,-5.26,Corporate scandals
Mexico,MEX,emerging,LatAm,2003,bonds,-3.43,
Mexico,MEX,emerging,LatAm,2004,bonds,-3.52,
Mexico,MEX,emerging,LatAm,2005,bonds,-8.27,
Mexico,MEX,emerging,LatAm,2006,bonds,-12.56,
Mexico,MEX,emerging,LatAm,2007,bonds,-11.56,
Mexico,MEX,emerging,LatAm,2008,bonds,3.77,Global Financial Crisis
Mexico,MEX,emerging,LatAm,2009,bonds,9.06,GFC trough
Mexico,MEX,emerging,LatAm,2010,bonds,3.15,
Mexico,MEX,emerging,LatAm,2011,bonds,-11.35,Euro debt crisis
Mexico,MEX,emerging,LatAm,2012,bonds,-13.49,
Mexico,MEX,emerging,LatAm,2013,bonds,-9.91,
Mexico,MEX,emerging,LatAm,2014,bonds,-9.23,
Mexico,MEX,emerging,LatAm,2015,bonds,-8.99,China slowdown
Mexico,MEX,emerging,LatAm,2016,bonds,-6.38,
Mexico,MEX,emerging,LatAm,2017,bonds,3.45,
Mexico,MEX,emerging,LatAm,2018,bonds,10.28,
Mexico,MEX,emerging,LatAm,2019,bonds,-10.42,
Mexico,MEX,emerging,LatAm,2020,bonds,7.62,COVID-19
Mexico,MEX,emerging,LatAm,2021,bonds,-1.56,COVID recovery / stimulus
Mexico,MEX,emerging,LatAm,2022,bonds,-7.42,Inflation / rate hike cycle
Mexico,MEX,emerging,LatAm,2023,bonds,5.06,Rates plateau
Mexico,MEX,emerging,LatAm,2024,bonds,-11.03,
Argentina,ARG,emerging,LatAm,1985,bonds,-15.38,
Argentina,ARG,emerging,LatAm,1986,bonds,-17.97,
Argentina,ARG,emerging,LatAm,1987,bonds,-19.34,Black Monday
Argentina,ARG,emerging,LatAm,1988,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1989,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1990,bonds,-20.0,Gulf War / S&L crisis
Argentina,ARG,emerging,LatAm,1991,bonds,-16.15,Recession
Argentina,ARG,emerging,LatAm,1992,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1993,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1994,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1995,bonds,-20.0,
Argentina,ARG,emerging,LatAm,1996,bonds,-16.68,
Argentina,ARG,emerging,LatAm,1997,bonds,-20.0,Asian Financial Crisis
Argentina,ARG,emerging,LatAm,1998,bonds,-20.0,LTCM / Russia default
Argentina,ARG,emerging,LatAm,1999,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2000,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2001,bonds,-20.0,Dot-com bust / 9-11
Argentina,ARG,emerging,LatAm,2002,bonds,-20.0,Corporate scandals
Argentina,ARG,emerging,LatAm,2003,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2004,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2005,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2006,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2007,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2008,bonds,-20.0,Global Financial Crisis
Argentina,ARG,emerging,LatAm,2009,bonds,-20.0,GFC trough
Argentina,ARG,emerging,LatAm,2010,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2011,bonds,-20.0,Euro debt crisis
Argentina,ARG,emerging,LatAm,2012,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2013,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2014,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2015,bonds,-20.0,China slowdown
Argentina,ARG,emerging,LatAm,2016,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2017,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2018,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2019,bonds,-20.0,
Argentina,ARG,emerging,LatAm,2020,bonds,-20.0,COVID-19
Argentina,ARG,emerging,LatAm,2021,bonds,-20.0,COVID recovery / stimulus
Argentina,ARG,emerging,LatAm,2022,bonds,-20.0,Inflation / rate hike cycle
Argentina,ARG,emerging,LatAm,2023,bonds,-20.0,Rates plateau
Argentina,ARG,emerging,LatAm,2024,bonds,-20.0,
Chile,CHL,emerging,LatAm,1985,bonds,-8.21,
Chile,CHL,emerging,LatAm,1986,bonds,-3.77,
Chile,CHL,emerging,LatAm,1987,bonds,-12.38,Black Monday
Chile,CHL,emerging,LatAm,1988,bonds,-1.77,
Chile,CHL,emerging,LatAm,1989,bonds,-15.02,
Chile,CHL,emerging,LatAm,1990,bonds,-9.51,Gulf War / S&L crisis
Chile,CHL,emerging,LatAm,1991,bonds,-9.13,Recession
Chile,CHL,emerging,LatAm,1992,bonds,-4.15,
Chile,CHL,emerging,LatAm,1993,bonds,-16.42,
Chile,CHL,emerging,LatAm,1994,bonds,-0.01,
Chile,CHL,emerging,LatAm,1995,bonds,-7.81,
Chile,CHL,emerging,LatAm,1996,bonds,-13.4,
Chile,CHL,emerging,LatAm,1997,bonds,-12.42,Asian Financial Crisis
Chile,CHL,emerging,LatAm,1998,bonds,-1.3,LTCM / Russia default
Chile,CHL,emerging,LatAm,1999,bonds,3.61,
Chile,CHL,emerging,LatAm,2000,bonds,-0.79,
Chile,CHL,emerging,LatAm,2001,bonds,-4.36,Dot-com bust / 9-11
Chile,CHL,emerging,LatAm,2002,bonds,-7.04,Corporate scandals
Chile,CHL,emerging,LatAm,2003,bonds,-0.67,
Chile,CHL,emerging,LatAm,2004,bonds,7.66,
Chile,CHL,emerging,LatAm,2005,bonds,-1.21,
Chile,CHL,emerging,LatAm,2006,bonds,3.5,
Chile,CHL,emerging,LatAm,2007,bonds,7.58,
Chile,CHL,emerging,LatAm,2008,bonds,-4.71,Global Financial Crisis
Chile,CHL,emerging,LatAm,2009,bonds,-3.54,GFC trough
Chile,CHL,emerging,LatAm,2010,bonds,13.09,
Chile,CHL,emerging,LatAm,2011,bonds,10.57,Euro debt crisis
Chile,CHL,emerging,LatAm,2012,bonds,16.36,
Chile,CHL,emerging,LatAm,2013,bonds,1.05,
Chile,CHL,emerging,LatAm,2014,bonds,7.98,
Chile,CHL,emerging,LatAm,2015,bonds,5.57,China slowdown
Chile,CHL,emerging,LatAm,2016,bonds,1.66,
Chile,CHL,emerging,LatAm,2017,bonds,-5.57,
Chile,CHL,emerging,LatAm,2018,bonds,-2.13,
Chile,CHL,emerging,LatAm,2019,bonds,2.91,
Chile,CHL,emerging,LatAm,2020,bonds,1.82,COVID-19
Chile,CHL,emerging,LatAm,2021,bonds,-15.31,COVID recovery / stimulus
Chile,CHL,emerging,LatAm,2022,bonds,-5.89,Inflation / rate hike cycle
Chile,CHL,emerging,LatAm,2023,bonds,7.27,Rates plateau
Chile,CHL,emerging,LatAm,2024,bonds,-8.64,
Colombia,COL,emerging,LatAm,1985,bonds,-13.18,
Colombia,COL,emerging,LatAm,1986,bonds,-8.08,
Colombia,COL,emerging,LatAm,1987,bonds,-11.15,Black Monday
Colombia,COL,emerging,LatAm,1988,bonds,2.21,
Colombia,COL,emerging,LatAm,1989,bonds,6.25,
Colombia,COL,emerging,LatAm,1990,bonds,2.44,Gulf War / S&L crisis
Colombia,COL,emerging,LatAm,1991,bonds,3.33,Recession
Colombia,COL,emerging,LatAm,1992,bonds,-1.81,
Colombia,COL,emerging,LatAm,1993,bonds,-2.03,
Colombia,COL,emerging,LatAm,1994,bonds,-4.73,
Colombia,COL,emerging,LatAm,1995,bonds,4.54,
Colombia,COL,emerging,LatAm,1996,bonds,0.16,
Colombia,COL,emerging,LatAm,1997,bonds,2.05,Asian Financial Crisis
Colombia,COL,emerging,LatAm,1998,bonds,5.32,LTCM / Russia default
Colombia,COL,emerging,LatAm,1999,bonds,-9.3,
Colombia,COL,emerging,LatAm,2000,bonds,-5.83,
Colombia,COL,emerging,LatAm,2001,bonds,-0.86,Dot-com bust / 9-11
Colombia,COL,emerging,LatAm,2002,bonds,-7.37,Corporate scandals
Colombia,COL,emerging,LatAm,2003,bonds,-2.45,
Colombia,COL,emerging,LatAm,2004,bonds,-6.96,
Colombia,COL,emerging,LatAm,2005,bonds,-1.52,
Colombia,COL,emerging,LatAm,2006,bonds,-11.69,
Colombia,COL,emerging,LatAm,2007,bonds,-9.29,
Colombia,COL,emerging,LatAm,2008,bonds,-9.89,Global Financial Crisis
Colombia,COL,emerging,LatAm,2009,bonds,5.95,GFC trough
Colombia,COL,emerging,LatAm,2010,bonds,-6.9,
Colombia,COL,emerging,LatAm,2011,bonds,-7.16,Euro debt crisis
Colombia,COL,emerging,LatAm,2012,bonds,5.9,
Colombia,COL,emerging,LatAm,2013,bonds,-2.08,
Colombia,COL,emerging,LatAm,2014,bonds,-0.38,
Colombia,COL,emerging,LatAm,2015,bonds,0.09,China slowdown
Colombia,COL,emerging,LatAm,2016,bonds,6.32,
Colombia,COL,emerging,LatAm,2017,bonds,5.06,
Colombia,COL,emerging,LatAm,2018,bonds,2.73,
Colombia,COL,emerging,LatAm,2019,bonds,-6.47,
Colombia,COL,emerging,LatAm,2020,bonds,-5.07,COVID-19
Colombia,COL,emerging,LatAm,2021,bonds,-18.47,COVID recovery / stimulus
Colombia,COL,emerging,LatAm,2022,bonds,-17.73,Inflation / rate hike cycle
Colombia,COL,emerging,LatAm,2023,bonds,-0.51,Rates plateau
Colombia,COL,emerging,LatAm,2024,bonds,-12.84,
Russia,RUS,emerging,EasternEurope,1985,bonds,-7.97,
Russia,RUS,emerging,EasternEurope,1986,bonds,-8.57,
Russia,RUS,emerging,EasternEurope,1987,bonds,-18.56,Black Monday
Russia,RUS,emerging,EasternEurope,1988,bonds,-10.73,
Russia,RUS,emerging,EasternEurope,1989,bonds,-9.23,
Russia,RUS,emerging,EasternEurope,1990,bonds,-15.03,Gulf War / S&L crisis
Russia,RUS,emerging,EasternEurope,1991,bonds,-10.3,Recession
Russia,RUS,emerging,EasternEurope,1992,bonds,-8.67,
Russia,RUS,emerging,EasternEurope,1993,bonds,-20.0,
Russia,RUS,emerging,EasternEurope,1994,bonds,-5.33,
Russia,RUS,emerging,EasternEurope,1995,bonds,-7.22,
Russia,RUS,emerging,EasternEurope,1996,bonds,-2.02,
Russia,RUS,emerging,EasternEurope,1997,bonds,5.8,Asian Financial Crisis
Russia,RUS,emerging,EasternEurope,1998,bonds,-5.08,LTCM / Russia default
Russia,RUS,emerging,EasternEurope,1999,bonds,-5.96,
Russia,RUS,emerging,EasternEurope,2000,bonds,-11.51,
Russia,RUS,emerging,EasternEurope,2001,bonds,1.37,Dot-com bust / 9-11
Russia,RUS,emerging,EasternEurope,2002,bonds,-19.43,Corporate scandals
Russia,RUS,emerging,EasternEurope,2003,bonds,-10.13,
Russia,RUS,emerging,EasternEurope,2004,bonds,-12.93,
Russia,RUS,emerging,EasternEurope,2005,bonds,-12.57,
Russia,RUS,emerging,EasternEurope,2006,bonds,-1.03,
Russia,RUS,emerging,EasternEurope,2007,bonds,1.89,
Russia,RUS,emerging,EasternEurope,2008,bonds,-3.17,Global Financial Crisis
Russia,RUS,emerging,EasternEurope,2009,bonds,-0.67,GFC trough
Russia,RUS,emerging,EasternEurope,2010,bonds,7.74,
Russia,RUS,emerging,EasternEurope,2011,bonds,6.47,Euro debt crisis
Russia,RUS,emerging,EasternEurope,2012,bonds,-8.58,
Russia,RUS,emerging,EasternEurope,2013,bonds,-3.5,
Russia,RUS,emerging,EasternEurope,2014,bonds,-1.06,
Russia,RUS,emerging,EasternEurope,2015,bonds,-9.12,China slowdown
Russia,RUS,emerging,EasternEurope,2016,bonds,-8.72,
Russia,RUS,emerging,EasternEurope,2017,bonds,-12.42,
Russia,RUS,emerging,EasternEurope,2018,bonds,-2.16,
Russia,RUS,emerging,EasternEurope,2019,bonds,-8.56,
Russia,RUS,emerging,EasternEurope,2020,bonds,-10.44,COVID-19
Russia,RUS,emerging,EasternEurope,2021,bonds,-19.15,COVID recovery / stimulus
Russia,RUS,emerging,EasternEurope,2022,bonds,-7.36,Inflation / rate hike cycle
Russia,RUS,emerging,EasternEurope,2023,bonds,-10.88,Rates plateau
Russia,RUS,emerging,EasternEurope,2024,bonds,-8.41,
Poland,POL,emerging,EasternEurope,1985,bonds,-5.37,
Poland,POL,emerging,EasternEurope,1986,bonds,-5.21,
Poland,POL,emerging,EasternEurope,1987,bonds,0.57,Black Monday
Poland,POL,emerging,EasternEurope,1988,bonds,-2.13,
Poland,POL,emerging,EasternEurope,1989,bonds,-0.3,
Poland,POL,emerging,EasternEurope,1990,bonds,5.96,Gulf War / S&L crisis
Poland,POL,emerging,EasternEurope,1991,bonds,5.46,Recession
Poland,POL,emerging,EasternEurope,1992,bonds,10.68,
Poland,POL,emerging,EasternEurope,1993,bonds,2.87,
Poland,POL,emerging,EasternEurope,1994,bonds,9.99,
Poland,POL,emerging,EasternEurope,1995,bonds,4.06,
Poland,POL,emerging,EasternEurope,1996,bonds,-0.28,
Poland,POL,emerging,EasternEurope,1997,bonds,-3.76,Asian Financial Crisis
Poland,POL,emerging,EasternEurope,1998,bonds,1.96,LTCM / Russia default
Poland,POL,emerging,EasternEurope,1999,bonds,-5.99,
Poland,POL,emerging,EasternEurope,2000,bonds,4.97,
Poland,POL,emerging,EasternEurope,2001,bonds,7.32,Dot-com bust / 9-11
Poland,POL,emerging,EasternEurope,2002,bonds,2.32,Corporate scandals
Poland,POL,emerging,EasternEurope,2003,bonds,-0.98,
Poland,POL,emerging,EasternEurope,2004,bonds,8.2,
Poland,POL,emerging,EasternEurope,2005,bonds,2.86,
Poland,POL,emerging,EasternEurope,2006,bonds,0.32,
Poland,POL,emerging,EasternEurope,2007,bonds,-1.25,
Poland,POL,emerging,EasternEurope,2008,bonds,9.09,Global Financial Crisis
Poland,POL,emerging,EasternEurope,2009,bonds,1.34,GFC trough
Poland,POL,emerging,EasternEurope,2010,bonds,7.39,
Poland,POL,emerging,EasternEurope,2011,bonds,10.63,Euro debt crisis
Poland,POL,emerging,EasternEurope,2012,bonds,2.16,
Poland,POL,emerging,EasternEurope,2013,bonds,2.99,
Poland,POL,emerging,EasternEurope,2014,bonds,5.9,
Poland,POL,emerging,EasternEurope,2015,bonds,8.72,China slowdown
Poland,POL,emerging,EasternEurope,2016,bonds,9.08,
Poland,POL,emerging,EasternEurope,2017,bonds,-5.69,
Poland,POL,emerging,EasternEurope,2018,bonds,-1.3,
Poland,POL,emerging,EasternEurope,2019,bonds,-7.6,
Poland,POL,emerging,EasternEurope,2020,bonds,9.88,COVID-19
Poland,POL,emerging,EasternEurope,2021,bonds,-12.86,COVID recovery / stimulus
Poland,POL,emerging,EasternEurope,2022,bonds,-12.33,Inflation / rate hike cycle
Poland,POL,emerging,EasternEurope,2023,bonds,-11.71,Rates plateau
Poland,POL,emerging,EasternEurope,2024,bonds,5.06,
Turkey,TUR,emerging,EasternEurope,1985,bonds,-12.96,
Turkey,TUR,emerging,EasternEurope,1986,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,1987,bonds,-20.0,Black Monday
Turkey,TUR,emerging,EasternEurope,1988,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,1989,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,1990,bonds,-15.06,Gulf War / S&L crisis
Turkey,TUR,emerging,EasternEurope,1991,bonds,-19.69,Recession
Turkey,TUR,emerging,EasternEurope,1992,bonds,-17.22,
Turkey,TUR,emerging,EasternEurope,1993,bonds,-10.39,
Turkey,TUR,emerging,EasternEurope,1994,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,1995,bonds,-17.49,
Turkey,TUR,emerging,EasternEurope,1996,bonds,-6.2,
Turkey,TUR,emerging,EasternEurope,1997,bonds,-12.58,Asian Financial Crisis
Turkey,TUR,emerging,EasternEurope,1998,bonds,-20.0,LTCM / Russia default
Turkey,TUR,emerging,EasternEurope,1999,bonds,-2.93,
Turkey,TUR,emerging,EasternEurope,2000,bonds,-11.36,
Turkey,TUR,emerging,EasternEurope,2001,bonds,-3.93,Dot-com bust / 9-11
Turkey,TUR,emerging,EasternEurope,2002,bonds,-13.77,Corporate scandals
Turkey,TUR,emerging,EasternEurope,2003,bonds,-5.55,
Turkey,TUR,emerging,EasternEurope,2004,bonds,-10.65,
Turkey,TUR,emerging,EasternEurope,2005,bonds,-13.1,
Turkey,TUR,emerging,EasternEurope,2006,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,2007,bonds,3.12,
Turkey,TUR,emerging,EasternEurope,2008,bonds,-7.82,Global Financial Crisis
Turkey,TUR,emerging,EasternEurope,2009,bonds,-6.25,GFC trough
Turkey,TUR,emerging,EasternEurope,2010,bonds,-18.36,
Turkey,TUR,emerging,EasternEurope,2011,bonds,-13.87,Euro debt crisis
Turkey,TUR,emerging,EasternEurope,2012,bonds,-9.41,
Turkey,TUR,emerging,EasternEurope,2013,bonds,-20.0,
Turkey,TUR,emerging,EasternEurope,2014,bonds,-17.46,
Turkey,TUR,emerging,EasternEurope,2015,bonds,-15.16,China slowdown
Turkey,TUR,emerging,EasternEurope,2016,bonds,-5.94,
Turkey,TUR,emerging,EasternEurope,2017,bonds,-7.9,
Turkey,TUR,emerging,EasternEurope,2018,bonds,-5.57,
Turkey,TUR,emerging,EasternEurope,2019,bonds,-18.12,
Turkey,TUR,emerging,EasternEurope,2020,bonds,-11.38,COVID-19
Turkey,TUR,emerging,EasternEurope,2021,bonds,-20.0,COVID recovery / stimulus
Turkey,TUR,emerging,EasternEurope,2022,bonds,-20.0,Inflation / rate hike cycle
Turkey,TUR,emerging,EasternEurope,2023,bonds,-20.0,Rates plateau
Turkey,TUR,emerging,EasternEurope,2024,bonds,-18.67,
South_Africa,ZAF,emerging,Africa,1985,bonds,7.56,
South_Africa,ZAF,emerging,Africa,1986,bonds,-5.29,
South_Africa,ZAF,emerging,Africa,1987,bonds,0.43,Black Monday
South_Africa,ZAF,emerging,Africa,1988,bonds,8.38,
South_Africa,ZAF,emerging,Africa,1989,bonds,-3.95,
South_Africa,ZAF,emerging,Africa,1990,bonds,8.26,Gulf War / S&L crisis
South_Africa,ZAF,emerging,Africa,1991,bonds,14.3,Recession
South_Africa,ZAF,emerging,Africa,1992,bonds,-0.01,
South_Africa,ZAF,emerging,Africa,1993,bonds,6.24,
South_Africa,ZAF,emerging,Africa,1994,bonds,4.91,
South_Africa,ZAF,emerging,Africa,1995,bonds,-10.72,
South_Africa,ZAF,emerging,Africa,1996,bonds,-9.72,
South_Africa,ZAF,emerging,Africa,1997,bonds,8.55,Asian Financial Crisis
South_Africa,ZAF,emerging,Africa,1998,bonds,-3.22,LTCM / Russia default
South_Africa,ZAF,emerging,Africa,1999,bonds,-0.22,
South_Africa,ZAF,emerging,Africa,2000,bonds,-2.6,
South_Africa,ZAF,emerging,Africa,2001,bonds,-7.58,Dot-com bust / 9-11
South_Africa,ZAF,emerging,Africa,2002,bonds,5.85,Corporate scandals
South_Africa,ZAF,emerging,Africa,2003,bonds,-0.87,
South_Africa,ZAF,emerging,Africa,2004,bonds,9.26,
South_Africa,ZAF,emerging,Africa,2005,bonds,8.39,
South_Africa,ZAF,emerging,Africa,2006,bonds,7.5,
South_Africa,ZAF,emerging,Africa,2007,bonds,-11.71,
South_Africa,ZAF,emerging,Africa,2008,bonds,6.57,Global Financial Crisis
South_Africa,ZAF,emerging,Africa,2009,bonds,2.77,GFC trough
South_Africa,ZAF,emerging,Africa,2010,bonds,-1.05,
South_Africa,ZAF,emerging,Africa,2011,bonds,0.4,Euro debt crisis
South_Africa,ZAF,emerging,Africa,2012,bonds,-0.87,
South_Africa,ZAF,emerging,Africa,2013,bonds,8.45,
South_Africa,ZAF,emerging,Africa,2014,bonds,-6.16,
South_Africa,ZAF,emerging,Africa,2015,bonds,-1.05,China slowdown
South_Africa,ZAF,emerging,Africa,2016,bonds,0.99,
South_Africa,ZAF,emerging,Africa,2017,bonds,-2.13,
South_Africa,ZAF,emerging,Africa,2018,bonds,5.27,
South_Africa,ZAF,emerging,Africa,2019,bonds,-9.49,
South_Africa,ZAF,emerging,Africa,2020,bonds,-8.23,COVID-19
South_Africa,ZAF,emerging,Africa,2021,bonds,1.08,COVID recovery / stimulus
South_Africa,ZAF,emerging,Africa,2022,bonds,-8.34,Inflation / rate hike cycle
South_Africa,ZAF,emerging,Africa,2023,bonds,4.35,Rates plateau
South_Africa,ZAF,emerging,Africa,2024,bonds,-1.93,
Nigeria,NGA,emerging,Africa,1985,bonds,-5.24,
Nigeria,NGA,emerging,Africa,1986,bonds,-3.68,
Nigeria,NGA,emerging,Africa,1987,bonds,-14.14,Black Monday
Nigeria,NGA,emerging,Africa,1988,bonds,-10.38,
Nigeria,NGA,emerging,Africa,1989,bonds,-18.33,
Nigeria,NGA,emerging,Africa,1990,bonds,-8.63,Gulf War / S&L crisis
Nigeria,NGA,emerging,Africa,1991,bonds,-16.48,Recession
Nigeria,NGA,emerging,Africa,1992,bonds,-13.5,
Nigeria,NGA,emerging,Africa,1993,bonds,-5.41,
Nigeria,NGA,emerging,Africa,1994,bonds,-10.43,
Nigeria,NGA,emerging,Africa,1995,bonds,-1.9,
Nigeria,NGA,emerging,Africa,1996,bonds,-0.17,
Nigeria,NGA,emerging,Africa,1997,bonds,3.31,Asian Financial Crisis
Nigeria,NGA,emerging,Africa,1998,bonds,-9.39,LTCM / Russia default
Nigeria,NGA,emerging,Africa,1999,bonds,-13.28,
Nigeria,NGA,emerging,Africa,2000,bonds,-0.42,
Nigeria,NGA,emerging,Africa,2001,bonds,-13.94,Dot-com bust / 9-11
Nigeria,NGA,emerging,Africa,2002,bonds,-5.69,Corporate scandals
Nigeria,NGA,emerging,Africa,2003,bonds,-13.23,
Nigeria,NGA,emerging,Africa,2004,bonds,-13.98,
Nigeria,NGA,emerging,Africa,2005,bonds,-14.98,
Nigeria,NGA,emerging,Africa,2006,bonds,-12.1,
Nigeria,NGA,emerging,Africa,2007,bonds,-5.37,
Nigeria,NGA,emerging,Africa,2008,bonds,7.7,Global Financial Crisis
Nigeria,NGA,emerging,Africa,2009,bonds,-0.63,GFC trough
Nigeria,NGA,emerging,Africa,2010,bonds,1.53,
Nigeria,NGA,emerging,Africa,2011,bonds,-6.14,Euro debt crisis
Nigeria,NGA,emerging,Africa,2012,bonds,-4.56,
Nigeria,NGA,emerging,Africa,2013,bonds,-8.73,
Nigeria,NGA,emerging,Africa,2014,bonds,-2.82,
Nigeria,NGA,emerging,Africa,2015,bonds,-4.89,China slowdown
Nigeria,NGA,emerging,Africa,2016,bonds,-14.07,
Nigeria,NGA,emerging,Africa,2017,bonds,-15.06,
Nigeria,NGA,emerging,Africa,2018,bonds,-8.51,
Nigeria,NGA,emerging,Africa,2019,bonds,-5.48,
Nigeria,NGA,emerging,Africa,2020,bonds,-13.46,COVID-19
Nigeria,NGA,emerging,Africa,2021,bonds,-17.69,COVID recovery / stimulus
Nigeria,NGA,emerging,Africa,2022,bonds,-20.0,Inflation / rate hike cycle
Nigeria,NGA,emerging,Africa,2023,bonds,-18.63,Rates plateau
Nigeria,NGA,emerging,Africa,2024,bonds,-15.87,
Egypt,EGY,emerging,Africa,1985,bonds,-13.22,
Egypt,EGY,emerging,Africa,1986,bonds,-6.38,
Egypt,EGY,emerging,Africa,1987,bonds,-9.83,Black Monday
Egypt,EGY,emerging,Africa,1988,bonds,-8.89,
Egypt,EGY,emerging,Africa,1989,bonds,-11.0,
Egypt,EGY,emerging,Africa,1990,bonds,-7.74,Gulf War / S&L crisis
Egypt,EGY,emerging,Africa,1991,bonds,-6.49,Recession
Egypt,EGY,emerging,Africa,1992,bonds,-6.92,
Egypt,EGY,emerging,Africa,1993,bonds,-20.0,
Egypt,EGY,emerging,Africa,1994,bonds,-5.71,
Egypt,EGY,emerging,Africa,1995,bonds,-17.64,
Egypt,EGY,emerging,Africa,1996,bonds,-12.87,
Egypt,EGY,emerging,Africa,1997,bonds,-5.38,Asian Financial Crisis
Egypt,EGY,emerging,Africa,1998,bonds,-20.0,LTCM / Russia default
Egypt,EGY,emerging,Africa,1999,bonds,-8.46,
Egypt,EGY,emerging,Africa,2000,bonds,-11.22,
Egypt,EGY,emerging,Africa,2001,bonds,-8.49,Dot-com bust / 9-11
Egypt,EGY,emerging,Africa,2002,bonds,-2.25,Corporate scandals
Egypt,EGY,emerging,Africa,2003,bonds,-7.88,
Egypt,EGY,emerging,Africa,2004,bonds,-3.96,
Egypt,EGY,emerging,Africa,2005,bonds,-6.23,
Egypt,EGY,emerging,Africa,2006,bonds,-10.15,
Egypt,EGY,emerging,Africa,2007,bonds,-4.34,
Egypt,EGY,emerging,Africa,2008,bonds,4.57,Global Financial Crisis
Egypt,EGY,emerging,Africa,2009,bonds,7.22,GFC trough
Egypt,EGY,emerging,Africa,2010,bonds,-3.86,
Egypt,EGY,emerging,Africa,2011,bonds,-1.56,Euro debt crisis
Egypt,EGY,emerging,Africa,2012,bonds,-6.37,
Egypt,EGY,emerging,Africa,2013,bonds,-5.94,
Egypt,EGY,emerging,Africa,2014,bonds,-13.22,
Egypt,EGY,emerging,Africa,2015,bonds,-4.11,China slowdown
Egypt,EGY,emerging,Africa,2016,bonds,-17.14,
Egypt,EGY,emerging,Africa,2017,bonds,-17.81,
Egypt,EGY,emerging,Africa,2018,bonds,-12.45,
Egypt,EGY,emerging,Africa,2019,bonds,-7.24,
Egypt,EGY,emerging,Africa,2020,bonds,2.87,COVID-19
Egypt,EGY,emerging,Africa,2021,bonds,-5.6,COVID recovery / stimulus
Egypt,EGY,emerging,Africa,2022,bonds,-10.05,Inflation / rate hike cycle
Egypt,EGY,emerging,Africa,2023,bonds,-11.03,Rates plateau
Egypt,EGY,emerging,Africa,2024,bonds,-7.85,
Saudi_Arabia,SAU,emerging,MiddleEast,1985,bonds,-4.95,
Saudi_Arabia,SAU,emerging,MiddleEast,1986,bonds,6.65,
Saudi_Arabia,SAU,emerging,MiddleEast,1987,bonds,6.5,Black Monday
Saudi_Arabia,SAU,emerging,MiddleEast,1988,bonds,4.69,
Saudi_Arabia,SAU,emerging,MiddleEast,1989,bonds,-4.54,
Saudi_Arabia,SAU,emerging,MiddleEast,1990,bonds,-7.89,Gulf War / S&L crisis
Saudi_Arabia,SAU,emerging,MiddleEast,1991,bonds,-4.16,Recession
Saudi_Arabia,SAU,emerging,MiddleEast,1992,bonds,6.06,
Saudi_Arabia,SAU,emerging,MiddleEast,1993,bonds,2.4,
Saudi_Arabia,SAU,emerging,MiddleEast,1994,bonds,-2.47,
Saudi_Arabia,SAU,emerging,MiddleEast,1995,bonds,0.72,
Saudi_Arabia,SAU,emerging,MiddleEast,1996,bonds,6.85,
Saudi_Arabia,SAU,emerging,MiddleEast,1997,bonds,4.61,Asian Financial Crisis
Saudi_Arabia,SAU,emerging,MiddleEast,1998,bonds,4.39,LTCM / Russia default
Saudi_Arabia,SAU,emerging,MiddleEast,1999,bonds,-2.2,
Saudi_Arabia,SAU,emerging,MiddleEast,2000,bonds,3.98,
Saudi_Arabia,SAU,emerging,MiddleEast,2001,bonds,2.01,Dot-com bust / 9-11
Saudi_Arabia,SAU,emerging,MiddleEast,2002,bonds,6.51,Corporate scandals
